"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"99999994994","2001-03-06T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0631","1758","","25","","","29.52","","4.4","0","-6.1","40","36","13","340","18","0.00","","","330","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 3624 HR MAX TEMP TIME (LST):1625 24 HR MIN TEMP (F): 1324 HR MIN TEMP TIME (LST):0701 AVERAGE STATION PRESSURE:29.52  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):1123  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):1539 AVERAGE WIND SPEED (MPH): 4.4 24 HR AVG TEMP (F):25 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-07T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0629","1759","","24","","","29.35","","7.8","0","-7.5","41","32","16","300","21","0.00","","","290","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 3224 HR MAX TEMP TIME (LST):1146 24 HR MIN TEMP (F): 1624 HR MIN TEMP TIME (LST):0643 AVERAGE STATION PRESSURE:29.35  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):1251  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):1252 AVERAGE WIND SPEED (MPH): 7.8 24 HR AVG TEMP (F):24 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-08T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0627","1800","","30","","","29.23","","8.7","0","-1.9","35","32","27","290","21","T","","","300","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN):  T   TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 3224 HR MAX TEMP TIME (LST):1718 24 HR MIN TEMP (F): 2724 HR MIN TEMP TIME (LST):0824 AVERAGE STATION PRESSURE:29.23  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):1316  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):1305 AVERAGE WIND SPEED (MPH): 8.7 24 HR AVG TEMP (F):30 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00   T    T    T   .00  .00  .00  .00  .00   T    T    T    T   .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-09T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0626","1802","","28","","","29.34","","5.2","0","-4.3","37","36","20","260","17","0.00s","","","280","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 3624 HR MAX TEMP TIME (LST):1508 24 HR MIN TEMP (F): 2024 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.34  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1317  FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):1546 AVERAGE WIND SPEED (MPH): 5.2 24 HR AVG TEMP (F):28 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-10T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0624","1803","","27","","","29.14","","5.2","0","-5.6","38","39","15","350","21","0.17","","","330","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.17 24 HR MAX TEMP (F): 3924 HR MAX TEMP TIME (LST):1443 24 HR MIN TEMP (F): 1524 HR MIN TEMP TIME (LST):0502 AVERAGE STATION PRESSURE:29.14  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):2312  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):2313 AVERAGE WIND SPEED (MPH): 5.2 24 HR AVG TEMP (F):27 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .01  .02  .01  .00  .00  .00  .00   T   .03  .10  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-11T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0622","1804","","29","","","29.29","","4.2","0","-4.0","36","38","20","100","17","T","","","350","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54424 HR PRECIPITATION (IN):  T   24 HR MAX TEMP (F): 3824 HR MAX TEMP TIME (LST):1609 24 HR MIN TEMP (F): 2024 HR MIN TEMP TIME (LST):0646 AVERAGE STATION PRESSURE:29.29  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):100 PEAK WIND TIME (LST):2315  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):0012 AVERAGE WIND SPEED (MPH): 4.2 24 HR AVG TEMP (F):29 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T","","","","","","","","","","2005-10-07"
"99999994994","2001-03-12T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0621","1805","","34","","","28.83","","9.7","0","0.6","31","39","29","230","24","0.47","","","230","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.47 24 HR MAX TEMP (F): 3924 HR MAX TEMP TIME (LST):1336 24 HR MIN TEMP (F): 2924 HR MIN TEMP TIME (LST):0617 AVERAGE STATION PRESSURE:28.83  PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1545  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1550 AVERAGE WIND SPEED (MPH): 9.7 24 HR AVG TEMP (F):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN): T    T   .01  .04  .04  .04  .05  .10  .12  .04  .02  .01  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-13T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0619","1806","","35","","","28.82","","9.4","0","1.3","30","40","29","300","29","0.01","","","270","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.01 24 HR MAX TEMP (F): 4024 HR MAX TEMP TIME (LST):1416 24 HR MIN TEMP (F): 2924 HR MIN TEMP TIME (LST):0806 AVERAGE STATION PRESSURE:28.82  PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):1425  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):2214 AVERAGE WIND SPEED (MPH): 9.4 24 HR AVG TEMP (F):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00   T    T   .00  .00  .00   T    T    T    T   .01  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-14T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0617","1808","","34","","","29.02","","3.7","0","-0.1","31","45","23","200","15","0.01","","","210","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.01 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 4524 HR MAX TEMP TIME (LST):1701 24 HR MIN TEMP (F): 2324 HR MIN TEMP TIME (LST):0651 AVERAGE STATION PRESSURE:29.02  PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):1356  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):1356 AVERAGE WIND SPEED (MPH): 3.7 24 HR AVG TEMP (F):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T    T   .01  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-15T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0615","1809","","38","","","29.14","","11.1","0","3.5","27","42","33","040","28","0.00s","","","040","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 4224 HR MAX TEMP TIME (LST):1232 24 HR MIN TEMP (F): 3324 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.14  PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG): 40 PEAK WIND TIME (LST):1809  FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG): 40 FASTEST 2MIN TIME (LST):1809 AVERAGE WIND SPEED (MPH):11.1 24 HR AVG TEMP (F):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-16T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0614","1810","","33","","","29.28","","8.9","0","-1.9","32","36","29","070","24","0.00s","","","060","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 3624 HR MAX TEMP TIME (LST):1559 24 HR MIN TEMP (F): 2924 HR MIN TEMP TIME (LST):0708 AVERAGE STATION PRESSURE:29.28  PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG): 70 PEAK WIND TIME (LST):0150  FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG): 60 FASTEST 2MIN TIME (LST):0151 AVERAGE WIND SPEED (MPH): 8.9 24 HR AVG TEMP (F):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-17T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0612","1811","","33","","","29.52","","2.3","0","-2.2","32","44","21","050","16","0.00s","","","320","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 4424 HR MAX TEMP TIME (LST):1541 24 HR MIN TEMP (F): 2124 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.52  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):1354  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):1328 AVERAGE WIND SPEED (MPH): 2.3 24 HR AVG TEMP (F):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-18T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0610","1812","","31","","","29.66","","1.9","0","-4.6","34","46","15","220","17","0.00s","","","220","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 4624 HR MAX TEMP TIME (LST):1518 24 HR MIN TEMP (F): 1524 HR MIN TEMP TIME (LST):0634 AVERAGE STATION PRESSURE:29.66  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):1433  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):220 FASTEST 2MIN TIME (LST):1434 AVERAGE WIND SPEED (MPH): 1.9 24 HR AVG TEMP (F):31 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-19T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0608","1814","","33","","","29.60","","2.1","0","-3.0","32","47","19","180","14","0.00s","","","190","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 4724 HR MAX TEMP TIME (LST):1529 24 HR MIN TEMP (F): 1924 HR MIN TEMP TIME (LST):0404 AVERAGE STATION PRESSURE:29.60  PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):1433  FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):1319 AVERAGE WIND SPEED (MPH): 2.1 24 HR AVG TEMP (F):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-20T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0606","1815","","35","","","29.50","","1.2","0","-1.4","30","51","18","210","12","0.00s","","","210","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5124 HR MAX TEMP TIME (LST):1556 24 HR MIN TEMP (F): 1824 HR MIN TEMP TIME (LST):0633 AVERAGE STATION PRESSURE:29.50  PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):1425  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):1426 AVERAGE WIND SPEED (MPH): 1.2 24 HR AVG TEMP (F):35 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-21T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0605","1816","","38","","","29.40","","1.0","0","1.2","27","50","25","030","8","0.00s","","","040","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5024 HR MAX TEMP TIME (LST):1629 24 HR MIN TEMP (F): 2524 HR MIN TEMP TIME (LST):0050 AVERAGE STATION PRESSURE:29.40  PEAK WIND SPEED (MPH):  8 PEAK WIND DIR (DEG):030 PEAK WIND TIME (LST):1425  FASTEST 2MIN SPEED (MPH):  6FASTEST 2MIN DIR (DEG):040 FASTEST 2MIN TIME (LST):1447 AVERAGE WIND SPEED (MPH): 1.0 24 HR AVG TEMP (F):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-22T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0603","1817","","40","","","29.36","","5.0","0","2.8","25","55","25","350","18","0.00s","","","330","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5524 HR MAX TEMP TIME (LST):1351 24 HR MIN TEMP (F): 2524 HR MIN TEMP TIME (LST):0316 AVERAGE STATION PRESSURE:29.36  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):2112  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):2118 AVERAGE WIND SPEED (MPH): 5.0 24 HR AVG TEMP (F):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-23T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0601","1818","","37","","","29.36","","5.5","0","-0.5","28","48","25","290","23","0.00s","","","310","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 4824 HR MAX TEMP TIME (LST):1313 24 HR MIN TEMP (F): 2524 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.36  PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):2238  FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):2218 AVERAGE WIND SPEED (MPH): 5.5 24 HR AVG TEMP (F):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-24T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0559","1820","","21","","","29.49","","9.6","0","-16.9","44","26","16","270","23","T","","","300","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN):  T   24 HR MAX TEMP (F): 2624 HR MAX TEMP TIME (LST):1436 24 HR MIN TEMP (F): 1624 HR MIN TEMP TIME (LST):0630 AVERAGE STATION PRESSURE:29.49  PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1621  FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):1634 AVERAGE WIND SPEED (MPH): 9.6 24 HR AVG TEMP (F):21 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T   .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-25T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0558","1821","","20","","","29.51","","10.4","0","-18.3","45","24","15","320","25","T","","","340","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD58324 HR PRECIPITATION (IN):  T   TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 2424 HR MAX TEMP TIME (LST):1429 24 HR MIN TEMP (F): 1524 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.51  PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):1247  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):0856 AVERAGE WIND SPEED (MPH):10.4 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00   T    T   .00  .00   T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
"99999994994","2001-03-26T23:59:00","","","","","SOD  ","6","","","","","","","","","","","","","","","","","0556","1822","","23","","","29.50","","6.8","0","-15.7","42","34","11","310","18","0.00s","","","280","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 3424 HR MAX TEMP TIME (LST):1612 24 HR MIN TEMP (F): 1124 HR MIN TEMP TIME (LST):0616 AVERAGE STATION PRESSURE:29.50  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):1446  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):1127 AVERAGE WIND SPEED (MPH): 6.8 24 HR AVG TEMP (F):23 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2005-10-07"
